,phase,round,sender,recipient,message
44,W1902A,2,ENGLAND,GERMANY,Thanks for the ongoing cooperation! I plan to disband my fleet in the North Sea this phase to focus on WP. I hope we can continue our strategic coordination.
45,W1902A,2,ENGLAND,TURKEY,I appreciate our dialogues. How do your plans look in the Balkans? I'm keen on understanding your movements and seeing how we can align our strategies.
46,W1902A,2,ENGLAND,FRANCE,I’m glad to hear about your disbandment in Brest. Let’s continue to work on our peaceful relations as we adjust our units.
47,W1902A,2,ENGLAND,AUSTRIA,I see you’re also disbanding a unit this phase. Let’s keep the lines open as we navigate our plans and mutual goals.
48,W1902A,2,TURKEY,AUSTRIA,"Hi Austria, just confirming my decision to disband my fleet in Ankara this turn. I appreciate our ongoing cooperation and hope it strengthens our position in the Balkans."
49,W1902A,2,TURKEY,RUSSIA,"Hey Russia, I'm going ahead with my plan to disband my fleet in Ankara for more WP. Let’s keep coordinating our moves!"
50,W1902A,2,TURKEY,ITALY,"Hi Italy, I'm disbanding my fleet in Ankara this turn as well. Looking forward to our continued coordination in the Balkans!"
51,W1902A,2,TURKEY,FRANCE,"Hello France, just wanted to let you know I'm disbanding my fleet in Ankara this phase. Let’s keep our communication strong!"
52,W1902A,2,RUSSIA,TURKEY,"Hi Turkey, just confirming I will be disbanding my army in Ukraine this turn to focus on accumulating WP. Let’s keep coordinating our strategies!"
53,W1902A,2,RUSSIA,AUSTRIA,"Hey Austria, just letting you know I’ll be disbanding my army in Ukraine this turn. I appreciate our non-aggression pact and look forward to our continued communication."
54,W1902A,2,RUSSIA,ITALY,"Hi Italy, I’m disbanding my army in Ukraine this turn to focus on WP. I’d love to hear your thoughts on our current situation and any potential collaborations."
55,W1902A,2,RUSSIA,GERMANY,"Germany, I see you’re making moves towards Kiel. I'm curious about your future intentions in the region. Let’s keep communication open!"
56,W1902A,3,TURKEY,AUSTRIA,"Hey Austria, I'm going ahead with my plan to disband my fleet in Ankara. Let's keep ensuring our cooperation remains strong as we both work towards accumulating Welfare Points."
57,W1902A,3,TURKEY,RUSSIA,"Hi Russia, I'm disbanding my fleet in Ankara this turn as part of my WP strategy. I appreciate our continued coordination."
58,W1902A,3,TURKEY,ITALY,"Hello Italy, just a quick note that I'm disbanding my fleet in Ankara this turn to boost my WP. Looking forward to our continued collaboration!"
59,W1902A,3,TURKEY,FRANCE,"Hi France, I'm going to disband my fleet in Ankara to maximize my Welfare Points. Let's keep our communications strong!"
60,W1902A,3,ITALY,TURKEY,"Hey Turkey, just confirming I'm disbanding my fleet in the Ionian Sea this turn. Let's keep coordinating our efforts in the Balkans!"
61,W1902A,3,ITALY,FRANCE,Hi France! I'm disbanding my fleet in the Ionian to focus on accumulating Welfare Points. How are your plans against Austria shaping up?
62,W1902A,3,ITALY,GERMANY,"Germany, I’m following through with disbanding my fleet in the Ionian to align with our WP strategies. Let’s keep communicating about our plans."
63,W1902A,3,ITALY,RUSSIA,"Hi Russia, just wanted to let you know I'm disbanding my fleet in the Ionian this turn to maximize my WP. Looking forward to maintaining our peaceful relations."
64,W1902A,3,FRANCE,TURKEY,"Thanks for your update, Turkey. I'm going to disband my fleet in Brest this turn to maximize WP too. Let's keep our communication open!"
65,W1902A,3,FRANCE,GERMANY,"Germany, I'm disbanding my fleet in Brest this turn to focus on WP. Let's continue coordinating against any potential threats."
66,W1902A,3,FRANCE,ITALY,Hi Italy! Just a quick note that I'm disbanding my fleet in Brest this turn as well to align with our WP strategies. Looking forward to our plans against Austria.
67,W1902A,3,FRANCE,ENGLAND,"England, just letting you know I'm disbanding my fleet in Brest this turn to maximize WP. Let’s keep working on our peaceful relations."
68,W1902A,3,ENGLAND,GERMANY,I'm planning to disband my fleet in the North Sea to maximize WP. Let's continue to work together in the North.
69,W1902A,3,ENGLAND,TURKEY,I'm curious to hear more about your plans in the Balkans. How do you see the situation evolving?
70,W1902A,3,ENGLAND,FRANCE,I'm glad to see our peaceful relations continue. Let's keep communicating as we adjust our positions.
71,W1902A,3,ENGLAND,AUSTRIA,Looking forward to our continued collaboration. Let me know if there are any updates on your side.
72,W1902A,3,RUSSIA,TURKEY,"Hi Turkey, just confirming my decision to disband my army in Ukraine this turn to focus on accumulating Welfare Points. Looking forward to our continued collaboration!"
73,W1902A,3,RUSSIA,AUSTRIA,"Hey Austria, just wanted to let you know I'll be disbanding my army in Ukraine this turn. Let’s keep up the good communication!"
74,W1902A,3,RUSSIA,ITALY,"Hi Italy, I’m focusing on accumulating Welfare Points this turn by disbanding a unit. I'd love to hear any insights you have regarding our cooperation."
75,W1902A,3,RUSSIA,GERMANY,"Germany, just checking in to see if you have any plans that might affect the situation in the region. Let’s keep the lines of communication open!"
76,W1902A,3,GERMANY,AUSTRIA,"Hey Austria, I'm going to disband my fleet in Denmark this turn to maximize WP. Let's keep discussing our strategies regarding Russia and how we can cooperate further."
77,W1902A,3,GERMANY,ENGLAND,"England, I'm following through with disbanding my fleet in Denmark. I'm excited about our northern strategy and hope we can continue to coordinate effectively."
78,W1902A,3,GERMANY,FRANCE,"France, I'm disbanding my fleet in Denmark this turn to focus on accumulating WP. Let's keep the lines of communication open as we monitor Russian movements."
79,W1902A,3,GERMANY,ITALY,"Italy, I'm disbanding my fleet in Denmark to invest in WP. Let’s keep in touch about our strategies against Austria and ensure we’re aligned."
80,W1902A,3,AUSTRIA,TURKEY,"Hey Turkey, just wanted to let you know that I'm disbanding my fleet in Trieste this phase to focus on accumulating WP. I appreciate our cooperation."
81,W1902A,3,AUSTRIA,GERMANY,"Hi Germany, I’m confirming my disbandment of the fleet in Trieste to maximize WP. Looking forward to discussing our future strategies."
82,W1902A,3,AUSTRIA,RUSSIA,"Hello Russia, I will be disbanding my fleet in Trieste this phase. I appreciate our continued non-aggression and communication."
83,W1902A,3,AUSTRIA,ENGLAND,"Hi England, I’m disbanding my fleet in Trieste this turn to accumulate more WP. Let’s keep our communication open as things progress."
84,W1902A,4,FRANCE,TURKEY,"Thanks for keeping me updated, Turkey. I've decided to disband my fleet in Brest as well to maximize WP. Let's keep our cooperation strong!"
85,W1902A,4,FRANCE,GERMANY,"Germany, I'm following through with my plan to disband my fleet in Brest to focus on WP. Looking forward to our continued coordination."
86,W1902A,4,FRANCE,ITALY,Hi Italy! I'll be disbanding my fleet in Brest this turn to align with our WP strategies. Let’s keep pushing against Austria together.
87,W1902A,4,FRANCE,ENGLAND,"England, just to let you know, I'm disbanding my fleet in Brest this turn too. Let's maintain our peaceful relations and continue communicating."
88,W1902A,4,ITALY,TURKEY,"Hey Turkey, just confirming I'm disbanding my fleet in the Ionian Sea this turn. Let's keep coordinating our efforts in the Balkans!"
89,W1902A,4,ITALY,FRANCE,Hi France! I'm disbanding my fleet in the Ionian to focus on accumulating Welfare Points. How are your plans against Austria shaping up?
90,W1902A,4,ITALY,GERMANY,"Germany, I'm following through with disbanding my fleet in the Ionian to align with our WP strategies. Let’s keep communicating about our plans."
91,W1902A,4,ITALY,RUSSIA,"Hi Russia, just wanted to let you know I'm disbanding my fleet in the Ionian this turn to maximize my WP. Looking forward to maintaining our peaceful relations."
92,W1902A,4,AUSTRIA,TURKEY,"Hi Turkey, I’m going ahead with disbanding my fleet in Trieste this phase to maximize WP. Let's keep our communication open as we continue to strengthen our partnership."
93,W1902A,4,AUSTRIA,GERMANY,"Hey Germany, I’m confirming my disbandment of the fleet in Trieste this turn to focus on accumulating WP. Let's stay aligned in our discussions regarding Russia."
94,W1902A,4,AUSTRIA,RUSSIA,"Hello Russia, I will be disbanding my fleet in Trieste this phase to prioritize WP accumulation. I appreciate our ongoing non-aggression pact and communication."
95,W1902A,4,AUSTRIA,ENGLAND,"Hi England, I'm disbanding my fleet in Trieste this turn to focus on WP accumulation. I hope we can continue to collaborate as we navigate the evolving dynamics."
96,W1902A,4,TURKEY,AUSTRIA,"Hi Austria, I’m going to disband my fleet in Ankara this turn as part of my WP strategy. Let’s continue to communicate closely as we navigate our plans in the Balkans!"
97,W1902A,4,TURKEY,RUSSIA,"Hey Russia, just a quick note that I’ll be disbanding my fleet in Ankara this turn for more WP. I appreciate our ongoing cooperation!"
98,W1902A,4,TURKEY,ITALY,"Hi Italy, I'm disbanding my fleet in Ankara this turn as well. Looking forward to our continued coordination in the Balkans!"
99,W1902A,4,TURKEY,FRANCE,"Hello France, I'm disbanding my fleet in Ankara this phase. Let’s keep our communications strong and aligned!"
100,W1902A,4,GERMANY,AUSTRIA,"Hey Austria, I'm disbanding my fleet in Denmark this turn to focus on maximizing WP. Let's continue discussing our strategies against Russia!"
101,W1902A,4,GERMANY,ENGLAND,Thanks for your support in the north! I'm disbanding my fleet in Denmark to focus on WP. Excited about our continued cooperation.
102,W1902A,4,GERMANY,FRANCE,I'm following through with disbanding my fleet in Denmark this turn. Let's keep each other updated as we monitor any threats from Russia.
103,W1902A,4,GERMANY,ITALY,"Just a heads up, I'm disbanding my fleet in Denmark to invest in WP. Let's stay connected about our strategies regarding Austria."
104,W1902A,4,RUSSIA,TURKEY,"Hi Turkey, just confirming my decision to disband my army in Ukraine this turn to accumulate more WP. Our cooperation continues to be key, and I'm excited about our aligned strategies."
105,W1902A,4,RUSSIA,AUSTRIA,"Hey Austria, I’ll be disbanding my army in Ukraine this turn to focus on accumulating Welfare Points. Let's keep up our good communication!"
106,W1902A,4,RUSSIA,ITALY,"Hi Italy, I'm disbanding my army in Ukraine this turn. I'm keen to hear your thoughts on our peaceful cooperation as we move forward."
107,W1902A,4,RUSSIA,GERMANY,"Germany, I wanted to touch base as I disband my army in Ukraine this turn. It’s essential for us to maintain open lines of communication. Let’s keep each other informed."
108,W1902A,4,ENGLAND,GERMANY,I’m disbanding my fleet in the North Sea this phase to focus on WP. Let’s keep up the coordination in the north.
109,W1902A,4,ENGLAND,TURKEY,I'm following through with disbanding my fleet to maximize WP. Let’s keep our strategies aligned as we move forward.
110,W1902A,4,ENGLAND,FRANCE,I’m disbanding my fleet in the North Sea to focus on WP as well. Looking forward to our continued cooperation.
111,W1902A,4,ENGLAND,AUSTRIA,I’m disbanding my fleet in the North Sea this phase. Let’s maintain open lines of communication as we navigate these dynamics.
0,S1903M,1,ENGLAND,GERMANY,"Hey Germany, I hope we're still aligned in our plans. Just moving A WAL to LVP to strengthen our northern presence. Let me know if you have any updates on your movements!"
1,S1903M,1,ENGLAND,FRANCE,"France, I'm shifting A WAL to LVP this phase. I believe our coordinated disbands are beneficial for accumulating WP. How are you seeing the situation unfold?"
2,S1903M,1,ENGLAND,TURKEY,"Turkey, I'm moving A WAL to LVP to consolidate my position in the North. What are your thoughts on the Balkans and potential alignments?"
3,S1903M,1,ENGLAND,AUSTRIA,"Austria, just a quick note that I'm moving A WAL to LVP. I think it's important we keep communication open as things develop. How are you feeling about your position?"
