,phase,round,sender,recipient,message
42,F1903M,2,RUSSIA,GERMANY,I just wanted to keep you updated that I am supporting Austria in Galicia while holding in Moscow. Hope we can maintain our friendly relations.
43,F1903M,2,GERMANY,ITALY,"Hi Italy, I'm planning to hold my fleet in the North Sea this turn. Let's keep our dialogue open for future strategies."
44,F1903M,2,GERMANY,AUSTRIA,"Just checking in again, Austria. I see you're holding in Vienna. Any changes in your plans in the Balkans?"
45,F1903M,2,GERMANY,ENGLAND,I'll be moving my fleet to the North Sea to support our position. How's your coordination with France going?
46,F1903M,2,GERMANY,FRANCE,Moving to the North Sea this turn to support our collaboration. Let's keep the momentum going!
47,F1903M,2,ENGLAND,FRANCE,Looking forward to our continued cooperation in the North! Let’s make sure to keep our lines open.
48,F1903M,2,ENGLAND,GERMANY,"I’m moving my army to CLY this phase. It’ll help solidify our positions, and I hope we can keep coordinating effectively."
49,F1903M,2,ENGLAND,RUSSIA,Hope all is well! Just letting you know about my move to CLY. Let’s continue to stay aligned.
50,F1903M,2,ENGLAND,TURKEY,"Thanks for your support! I'm moving to CLY this turn, keeping my focus on the North."
51,F1903M,2,AUSTRIA,TURKEY,"Holding in Vienna this turn, Turkey. Let's keep our communication strong as you advance in Constantinople."
52,F1903M,2,AUSTRIA,RUSSIA,"Thanks for your continued support, Russia. Holding in Vienna this phase. Let’s keep our coordination tight in Galicia."
53,F1903M,2,AUSTRIA,ITALY,"Hey Italy, just confirming that I’m holding in Vienna this phase. Let’s ensure our cooperation continues smoothly."
54,F1903M,2,AUSTRIA,GERMANY,"Hi Germany, holding in Vienna. I appreciate your interest in the Balkans. Let's keep in touch about any developments."
55,F1903M,3,AUSTRIA,ITALY,"Hey Italy, how do you see our cooperation in the Adriatic going forward? I'm holding in Vienna this turn and want to ensure our strategies align."
56,F1903M,3,AUSTRIA,GERMANY,"Hi Germany, I'm currently holding in Vienna. How do you see the developments in the Balkans impacting our strategies? Any thoughts?"
57,F1903M,3,AUSTRIA,TURKEY,"Turkey, just a quick note that I'm holding in Vienna. Let's keep our communication strong as you advance into Constantinople."
58,F1903M,3,AUSTRIA,RUSSIA,"Thanks for your continued support in Galicia, Russia. I'm holding in Vienna this phase. Let's ensure our coordination remains tight."
59,F1903M,3,ENGLAND,FRANCE,Looking forward to your move into Belgium! Let’s keep the coordination going strong.
60,F1903M,3,ENGLAND,GERMANY,I’m moving A LVP to CLY this phase to solidify our Northern positions. Let’s keep the lines of communication open.
61,F1903M,3,ENGLAND,RUSSIA,"Hope all is well! Just a heads up, I’m moving to CLY this turn. Let’s continue to work closely together."
62,F1903M,3,ENGLAND,TURKEY,"Thanks for your support! I’m moving to CLY this phase, focusing on solidifying my position in the North."
63,F1903M,3,FRANCE,ITALY,I'm ready to discuss our Mediterranean strategies whenever you are free. Let's coordinate our plans!
64,F1903M,3,FRANCE,TURKEY,"Let’s set up a time to discuss our strategies in the Mediterranean, especially with your movements in Bulgaria."
65,F1903M,3,FRANCE,GERMANY,Thanks again for your support! Looking forward to solidifying our position in the North.
66,F1903M,3,FRANCE,ENGLAND,Great to see our coordination in the North! Let's keep the momentum going.
67,F1903M,3,GERMANY,FRANCE,Just confirming my fleet will hold in the Baltic this turn to support our Northern strategy. Looking forward to our continued collaboration!
68,F1903M,3,GERMANY,ENGLAND,I'll be holding my fleet in the Baltic this turn. How's the coordination going on your side with France?
69,F1903M,3,GERMANY,AUSTRIA,"Hey Austria, I'm holding in the Baltic this turn. Let's keep the dialogue open as we strategize in the future."
70,F1903M,3,GERMANY,ITALY,"Hi Italy, just holding my fleet in the Baltic for now. I appreciate our peaceful relations and look forward to discussing future strategies."
71,F1903M,3,TURKEY,AUSTRIA,"Hey, I'm planning to move to Bulgaria this turn. Your support has been crucial; let's keep our cooperation strong as we navigate the situation."
72,F1903M,3,TURKEY,ITALY,"Let’s continue to keep our communication open about the Adriatic. I'm moving my army to Bulgaria this turn, so let’s ensure we’re aligned."
73,F1903M,3,TURKEY,FRANCE,"I’m moving to Bulgaria this turn, looking forward to discussing our Mediterranean strategies soon."
74,F1903M,3,TURKEY,RUSSIA,"I see your movements in Ukraine, let's ensure our interests in the Black Sea are still aligned despite these changes."
75,F1903M,3,ITALY,AUSTRIA,"Hey Austria, I'm planning to hold my fleet in the Adriatic this turn. How do you see our cooperation in the region moving forward?"
76,F1903M,3,ITALY,TURKEY,"Turkey, I'm holding in the Adriatic this turn. Let's keep our communication open about our strategies."
77,F1903M,3,ITALY,FRANCE,"France, I’m eager to discuss our Mediterranean strategies. When can we set up a time to chat?"
78,F1903M,3,ITALY,GERMANY,"Germany, just checking in! I'm holding in the Adriatic this turn. How are things on your end?"
79,F1903M,3,RUSSIA,AUSTRIA,"I appreciate your cooperation, Austria. I'm holding in Moscow and ready to support your position in Galicia. Let's keep our coordination tight."
80,F1903M,3,RUSSIA,TURKEY,I'm holding in Moscow while supporting Austria. Our interests in the Black Sea remain crucial—let's keep close communication.
81,F1903M,3,RUSSIA,ENGLAND,Just wanted to confirm our cooperation remains strong as I hold in Moscow this phase. I look forward to continued dialogue.
82,F1903M,3,RUSSIA,GERMANY,I hope we can maintain our friendly relations. I'm currently supporting Austria in Galicia while holding in Moscow.
83,F1903M,4,FRANCE,GERMANY,"Thanks for your support, Germany! I'm moving my fleet to BEL this turn to solidify our presence in the North."
84,F1903M,4,FRANCE,ENGLAND,Looking forward to our continued cooperation in the North! My fleet is moving to BEL this turn.
85,F1903M,4,FRANCE,TURKEY,"I’d like to discuss our Mediterranean strategies soon, especially with your movements in Bulgaria. When can we chat?"
86,F1903M,4,FRANCE,ITALY,I'm ready to discuss our Mediterranean strategies whenever you're free. Let's coordinate our plans!
87,F1903M,4,ITALY,AUSTRIA,"Hey Austria, I'm holding in the Adriatic this turn. Let's keep our cooperation strong. How do you see things moving forward?"
88,F1903M,4,ITALY,TURKEY,"Turkey, I'm holding in the Adriatic this turn. I'm keen to continue our discussions about the situation in the region. Any updates on your end?"
89,F1903M,4,ITALY,FRANCE,"France, I'm ready to discuss our Mediterranean strategies whenever you're free. Just let me know a good time to chat!"
90,F1903M,4,ITALY,GERMANY,"Germany, I'm holding my fleet in the Adriatic this turn. Let's keep our dialogue open about future strategies!"
91,F1903M,4,ENGLAND,FRANCE,Looking forward to our continued cooperation in the North! Let’s keep the momentum going.
92,F1903M,4,ENGLAND,GERMANY,I'll be moving A LVP to CLY this turn to help secure our Northern positions. Let's keep the lines of communication open.
93,F1903M,4,ENGLAND,RUSSIA,Hope all is well! Just a heads up that I'm moving to CLY this phase. Let’s continue our cooperation.
94,F1903M,4,ENGLAND,TURKEY,Thanks for your support! I’m moving to CLY this turn to strengthen my position in the North.
95,F1903M,4,RUSSIA,AUSTRIA,I'm planning to support your position in Galicia this turn. Let's keep our cooperation strong!
96,F1903M,4,RUSSIA,TURKEY,I'm supporting Austria in Galicia while holding in Moscow. Let’s ensure our interests in the Black Sea remain aligned.
97,F1903M,4,RUSSIA,ENGLAND,I hope our cooperation remains strong as I support Austria's position in Galicia. Let’s keep our lines of communication open.
98,F1903M,4,RUSSIA,GERMANY,"Just a heads up, I'm supporting Austria in Galicia this phase while holding in Moscow. Hope we can maintain our friendly relations."
99,F1903M,4,TURKEY,AUSTRIA,"I'm planning to move A CON to BUL this turn. Your support has been crucial, and I hope we can continue our cooperation in the Balkans."
100,F1903M,4,TURKEY,ITALY,"I’m moving my army to Bulgaria this turn, let’s ensure we’re aligned in the Adriatic and keep the communication open."
101,F1903M,4,TURKEY,FRANCE,I’m moving to Bulgaria this turn. Let’s catch up soon to discuss our Mediterranean strategies further.
102,F1903M,4,TURKEY,RUSSIA,I see you're planning to support Austria. Let's ensure our interests in the Black Sea are aligned despite my move to Bulgaria.
103,F1903M,4,GERMANY,AUSTRIA,"Hi Austria, just checking in. I'm holding my fleet in the Baltic this turn. How are things looking on your end?"
104,F1903M,4,GERMANY,FRANCE,I’m holding my fleet in the Baltic this turn to support our Northern strategy. Looking forward to our continued collaboration!
105,F1903M,4,GERMANY,ENGLAND,I'll be holding my fleet in the Baltic this turn. How's the coordination going on your side with France?
106,F1903M,4,GERMANY,ITALY,"Hi Italy, just holding my fleet in the Baltic for now. Let's keep our dialogue open for future strategies."
107,F1903M,4,AUSTRIA,TURKEY,"Hey Turkey, I'm holding in Vienna this turn. Let's ensure our cooperation remains strong as you move into Bulgaria."
108,F1903M,4,AUSTRIA,RUSSIA,"Thanks for your support, Russia! I'm holding in Vienna to ensure our coordination remains tight. Looking forward to continuing our collaboration."
109,F1903M,4,AUSTRIA,ITALY,"Hey Italy, just confirming that I'm holding in Vienna this phase. Let's keep our cooperation strong in the Adriatic."
110,F1903M,4,AUSTRIA,GERMANY,"Hi Germany, I'm holding in Vienna. I appreciate your interest in our strategies. Let's keep our communication open as we navigate the Balkans."
0,W1903A,1,FRANCE,GERMANY,Thanks for your continued support! I'm planning to disband my fleet in Belgium this turn to boost my Welfare Points. Let's keep coordinating our efforts in the North.
1,W1903A,1,FRANCE,ENGLAND,I appreciate your cooperation in our Northern strategies. I’ll be disbanding my fleet in Belgium this turn to focus on accumulating Welfare Points. Looking forward to our continued partnership.
2,W1903A,1,FRANCE,TURKEY,I see you're making progress in Bulgaria. I’m focusing on WP this turn by disbanding my fleet in Belgium. Let's keep discussing our strategies in the Mediterranean.
3,W1903A,1,FRANCE,ITALY,I’m planning to disband my fleet in Belgium to accumulate more WP this turn. Let’s touch base about our Mediterranean strategies and potential cooperation.
4,W1903A,1,GERMANY,FRANCE,I see you're disbanding your fleet in Belgium this turn. I think that's a smart move for accumulating WP. Let's keep coordinating our efforts in the North.
5,W1903A,1,GERMANY,ENGLAND,How are you planning to solidify our positions in the North this turn? I believe we should keep communicating closely as we move forward.
6,W1903A,1,GERMANY,AUSTRIA,How is your strategy in the Balkans evolving? I want to ensure our plans are aligned.
7,W1903A,1,GERMANY,TURKEY,I appreciate our peaceful relations and want to keep the lines of communication open. Any updates from your end?
8,W1903A,1,AUSTRIA,GERMANY,"Hey Germany, I'm planning to disband my army in Vienna to focus on accumulating Welfare Points. How do you see our cooperation in the Balkans moving forward?"
9,W1903A,1,ENGLAND,FRANCE,Great to hear about your disbandment! I will also be disbanding my fleet this phase to focus on WP. Let's keep coordinating our efforts in the North!
10,W1903A,1,ENGLAND,GERMANY,I'm planning to disband A CLY this phase to boost my WP. I believe it will strengthen our alliance as we focus on welfare. Looking forward to hearing more about your plans.
11,W1903A,1,ENGLAND,RUSSIA,"Just a heads up, I’ll be disbanding A CLY this phase. I’m committed to accumulating WP to ensure a solid position for us moving forward. Let’s keep supporting each other!"
12,W1903A,1,ENGLAND,TURKEY,Thanks for your support regarding my actions in the North. I will be disbanding A CLY this phase to focus on WP. Let’s discuss Mediterranean interests soon!
13,W1903A,1,ITALY,FRANCE,Hi France! I noticed your plan to disband in Belgium. I’m looking forward to our discussions about Mediterranean strategies. Do you have specific ideas on how we can cooperate moving forward?
14,W1903A,1,ITALY,TURKEY,"Hey Turkey, how is your position in Bulgaria shaping up? I’m considering building a fleet in Naples to enhance our collaboration in the Mediterranean. Let's keep the dialogue open!"
15,W1903A,1,ITALY,AUSTRIA,"Austria, I see you’re holding in Vienna. I’m planning to build a fleet in Naples to strengthen our position in the Adriatic. How do you feel about our cooperation in the region?"
16,W1903A,1,ITALY,GERMANY,"Germany, I appreciate the open communication. How are your plans developing in the north? If you need support or have any strategic ideas, let’s keep in touch."
17,W1903A,1,TURKEY,AUSTRIA,Looking forward to continuing our cooperation in the Balkans. I'm considering building a fleet in Smyrna this turn to strengthen our Mediterranean position.
