,phase,round,sender,recipient,message
40,S1904M,2,ITALY,FRANCE,Hi France! I appreciate your continued interest in collaboration. I’m currently focused on maximizing my Welfare Points and will be looking to build a unit next phase. How do you see our alliance shaping up?
41,S1904M,2,ITALY,AUSTRIA,Hey Austria! Your plans to move to Budapest and Albania sound solid. I’d like to ensure that we maintain our coordination in the Adriatic and the Balkans. Let’s keep our communication strong.
42,S1904M,2,ITALY,TURKEY,"Hello Turkey! Just touching base as we continue our partnership. I’m planning to build an army next phase, which should bolster our collective strength in the region. Any thoughts on our future moves?"
43,S1904M,2,ITALY,RUSSIA,Hi Russia! I see you're aligning with Austria and Turkey. I’d like to discuss how we can all maintain stability in the region together. Do you foresee any changes in our strategic dynamics?
44,S1904M,2,ENGLAND,FRANCE,Hey France! I'm eager to hear your thoughts on our cooperation in the Channel and how we can continue to support each other moving forward.
45,S1904M,2,ENGLAND,GERMANY,"Germany, how do you feel about our current strategies in the north and the channel? Let's ensure we're all aligned as we move forward."
46,S1904M,2,ENGLAND,RUSSIA,"Russia, with your recent move to RUM, how do you see our future cooperation playing out in the north? I want to make sure we're on the same page."
47,S1904M,2,ENGLAND,TURKEY,"Turkey, I'm curious about your plans in the Balkans. Let's keep the lines of communication open as we progress."
48,S1904M,2,GERMANY,FRANCE,"Hey France, as we continue to focus on WP, do you have any specific ideas on how we can further secure our positions? Let’s keep our communication strong."
49,S1904M,2,GERMANY,ENGLAND,"Hi England, I appreciate our collaboration on WP. What are your thoughts on our next steps to ensure we maintain our advantages in the north?"
50,S1904M,2,GERMANY,AUSTRIA,"Austria, it's good to see your build in Trieste. How do you feel about our ongoing communication regarding the Balkans? Any thoughts on potential collaboration?"
51,S1904M,2,GERMANY,TURKEY,"Turkey, I’m interested in how your plans for the Balkans are shaping up. Do you see any opportunities for us to collaborate more effectively?"
52,S1904M,2,AUSTRIA,ITALY,Hey Italy! I’m planning to move my army from Rumania to Budapest and my army from Trieste to Albania this turn. Let’s ensure our plans align as we strengthen our positions in the Adriatic.
53,S1904M,2,AUSTRIA,TURKEY,Hi Turkey! Just confirming my move of A RUM to BUD and A TRI to ALB this turn. I believe this will further strengthen our cooperation in the Balkans. Let’s keep communicating!
54,S1904M,2,AUSTRIA,RUSSIA,Hello Russia! I’m planning to move A RUM to BUD and A TRI to ALB this turn. This should help solidify our positions in the region. Let’s stay in touch as our plans progress.
55,S1904M,2,AUSTRIA,GERMANY,Hey Germany! I’m moving my units to bolster my position in the Balkans and Adriatic this turn. I appreciate your interest in our border stability and will keep you updated.
56,S1904M,3,ITALY,AUSTRIA,"Hey Austria! I see your plans to reinforce your position in Budapest and Albania. I'm currently without units, but I'm fully supportive of our collaboration in the Adriatic. Let's keep each other updated!"
57,S1904M,3,ITALY,TURKEY,"Hello Turkey! I'm planning to build an army next phase to reinforce our position. I'm glad our non-aggression pact is strong, and I look forward to discussing future moves!"
58,S1904M,3,ITALY,FRANCE,Hi France! I'm currently focused on maximizing my WP and will be looking to build a unit next phase. I appreciate your interest in collaboration and let's keep that communication going.
59,S1904M,3,ITALY,RUSSIA,"Hi Russia! I see you're aligning with Austria and Turkey. I'm without units currently, but I'm interested in discussing how we can all maintain stability together moving forward."
60,S1904M,3,ENGLAND,FRANCE,Hi France! I'm optimistic about our continued coordination in the Channel. Let’s keep the lines open as we plan our next steps.
61,S1904M,3,ENGLAND,GERMANY,"Germany, I'm pleased with our shared focus on WP. I'm here if you want to discuss how we can further solidify our positions in the north."
62,S1904M,3,ENGLAND,RUSSIA,Hey Russia! I appreciate your support in the north. Let’s keep collaborating to maintain our strategic advantages.
63,S1904M,3,ENGLAND,TURKEY,"Turkey, how are your plans evolving in the Balkans? I'm interested in staying updated on your movements."
64,S1904M,3,FRANCE,GERMANY,"Hey Germany! I'm looking forward to our continued cooperation. Any thoughts on your next moves, or how we can further coordinate our strategies for WP?"
65,S1904M,3,FRANCE,ENGLAND,Hi England! I appreciate our strong cooperation. Let's keep the lines open as we discuss future strategies. Any specific plans on your end?
66,S1904M,3,FRANCE,ITALY,Hello Italy! I'm interested in how our collaboration can continue to develop. Do you have any plans that we can align on?
67,S1904M,3,FRANCE,TURKEY,Hi Turkey! I want to ensure our strategies in the Balkans are aligned. I’m curious about your thoughts and any specific moves you’re considering.
68,S1904M,3,GERMANY,FRANCE,"Hey France, since I don't have any units to move this phase, I want to make sure we continue our cooperation. Any updates on your situation or strategies moving forward?"
69,S1904M,3,GERMANY,ENGLAND,"Hi England, I'm holding for now as I don't have units to move. Let's keep discussing how we can solidify our positions and align our strategies in the north."
70,S1904M,3,GERMANY,AUSTRIA,"Austria, I see you're building in Trieste. I'm just holding my position for now, but I’m interested in how we can collaborate further in the Balkans."
71,S1904M,3,GERMANY,TURKEY,"Turkey, I don't have any units to move this phase. How are your plans shaping up in the Balkans? Let’s stay in touch about our strategies."
72,S1904M,3,TURKEY,AUSTRIA,Hi Austria! I see your move to Budapest will strengthen our position. Let’s keep our communication open as we look ahead to the future.
73,S1904M,3,TURKEY,RUSSIA,"Hi Russia! Thanks for your continued support. I'm looking forward to collaborating further, especially with our mutual interests in the Balkans."
74,S1904M,3,TURKEY,ITALY,Hello Italy! I appreciate your plans to build an army next phase. Let’s ensure our coordination continues as we move forward.
75,S1904M,3,TURKEY,FRANCE,Hi France! I’m keen to hear more about your strategies in the Balkans. Let’s keep the dialogue open to align our interests.
76,S1904M,3,RUSSIA,TURKEY,Hi Turkey! I'm moving my army from Galicia to Rumania this turn. Let's continue to ensure our cooperation remains strong.
77,S1904M,3,RUSSIA,AUSTRIA,Hello Austria! Just confirming that I'm supporting your position by moving to Rumania this turn. Let's keep the lines of communication open.
78,S1904M,3,RUSSIA,ENGLAND,Hey England! I'm moving A GAL to RUM to support our position. Looking forward to maintaining our strong cooperation in the north.
79,S1904M,3,RUSSIA,ITALY,"Hi Italy! I’m currently focused on supporting Austria and Turkey, but I'm open to discussing our strategies further. Let's keep in touch!"
80,S1904M,3,AUSTRIA,ITALY,Hey Italy! I'm going ahead with my plans to move to Budapest and Albania. Let's ensure we coordinate effectively in the Adriatic and maintain our strong partnership.
81,S1904M,3,AUSTRIA,TURKEY,"Hi Turkey! Confirming my moves to Budapest and Albania this turn. Our cooperation in the Balkans is crucial, and I'm glad we’re on the same page."
82,S1904M,3,AUSTRIA,RUSSIA,"Hello Russia! Just confirming my moves this turn. I appreciate your support in Rumania, and I hope we can continue to strengthen our northern front."
83,S1904M,3,AUSTRIA,GERMANY,Hey Germany! I'm solidifying my positions in the Balkans and Adriatic this turn. Let’s keep our communication open as we progress.
84,S1904M,4,ENGLAND,FRANCE,"Hi France! Since I have no units to move this phase, I'm keen to keep our communication strong. Any thoughts on how we can enhance our cooperation further?"
85,S1904M,4,ENGLAND,GERMANY,"Germany, as I'm currently unitless, I’d like to discuss any plans you might have for the north and ensure we continue our alignment."
86,S1904M,4,ENGLAND,RUSSIA,"Hey Russia! I'm unitless this phase, but I'm looking forward to hearing about your plans. Let’s keep coordinating to maintain our northern stability."
87,S1904M,4,ENGLAND,TURKEY,"Turkey, how are your strategies shaping up in the Balkans? I’d love to hear your thoughts as we navigate this phase."
88,S1904M,4,AUSTRIA,ITALY,Hey Italy! I'm moving my army from Rumania to Budapest and from Trieste to Albania this turn. Let's ensure our coordination remains strong in the Adriatic as we strengthen our positions.
89,S1904M,4,AUSTRIA,TURKEY,"Hi Turkey! I'm confirming my moves to Budapest and Albania this turn. Our cooperation in the Balkans is crucial, and I'm glad we’re aligned."
90,S1904M,4,AUSTRIA,RUSSIA,Hello Russia! Just wanted to confirm my moves this turn. I appreciate your support in Rumania and hope we can continue to strengthen our northern front.
91,S1904M,4,AUSTRIA,GERMANY,Hey Germany! I'm solidifying my positions in the Balkans and Adriatic this turn. Let's keep communication open as we progress.
92,S1904M,4,TURKEY,AUSTRIA,Hi Austria! I see your plans for Budapest are progressing well. Let's continue our dialogue to ensure we’re aligned for the future. Any thoughts on what our next steps should be?
93,S1904M,4,TURKEY,RUSSIA,Hi Russia! Your move to Rumania sounds great. Let's keep coordinating closely. Do you have any other plans in mind for our collaboration?
94,S1904M,4,TURKEY,ITALY,Hello Italy! I wanted to check in regarding our non-aggression pact and discuss any future moves you might have planned. Let’s keep our partnership strong!
95,S1904M,4,TURKEY,FRANCE,Hi France! I’m curious about your plans in the Balkans. Let’s discuss any strategies you’re considering and how we might align our interests.
96,S1904M,4,RUSSIA,TURKEY,Hi Turkey! I’m moving my army from Galicia to Rumania this turn to support our position. Looking forward to our continued collaboration.
97,S1904M,4,RUSSIA,AUSTRIA,Hello Austria! Just confirming my move to Rumania this turn to support your position. Let's keep our coordination strong.
98,S1904M,4,RUSSIA,ENGLAND,Hey England! I’m moving A GAL to RUM this turn to support Austria. Let’s keep communicating to ensure our northern strategy remains aligned.
99,S1904M,4,RUSSIA,ITALY,Hi Italy! I’m focusing on supporting Austria and Turkey right now. Let’s keep discussing our strategies as we move forward.
100,S1904M,4,ITALY,AUSTRIA,Hey Austria! I see you're moving towards Budapest and Albania this turn. Let’s ensure we stay aligned as your plans develop.
101,S1904M,4,ITALY,TURKEY,"Hello Turkey! I appreciate your ongoing support. I’m planning to build an army next phase, and I look forward to discussing how we can continue our cooperation."
102,S1904M,4,ITALY,FRANCE,"Hi France! I’m currently focused on maximizing my WP, and I’d like to discuss potential future collaborations as we progress."
103,S1904M,4,ITALY,RUSSIA,Hi Russia! Let’s keep our discussions open regarding the Adriatic as your support for Austria and Turkey is crucial.
104,S1904M,4,FRANCE,GERMANY,"Hey Germany, I appreciate our ongoing collaboration. Just checking in to see if you have any updates or plans for future moves. Let's keep the communication flowing!"
105,S1904M,4,FRANCE,ENGLAND,"Hi England! I’m looking forward to hearing your thoughts on our cooperation. If you have any plans or ideas for next phases, let’s share and align!"
106,S1904M,4,FRANCE,ITALY,Hello Italy! I’d like to discuss how we can continue to align our strategies as you look to build a unit. Your plans in the Adriatic are of particular interest.
107,S1904M,4,FRANCE,TURKEY,Hi Turkey! Let’s keep our communication open regarding our strategies in the Balkans. Any thoughts on how we can coordinate our next steps?
108,S1904M,4,GERMANY,FRANCE,"Hey France, I appreciate our collaboration on WP. While I can't move this turn, I'm looking forward to continuing our cooperation. Do you have any updates or plans moving forward?"
109,S1904M,4,GERMANY,ENGLAND,"Hi England, I'm unable to move this phase, but I’d love to hear your thoughts on how we can further solidify our positions in the north as we continue focusing on WP."
